ensgene,SRR923920,SRR923921,SRR923923,SRR923924,SRR923925,SRR923927,SRR923926,SRR923929,SRR923928,SRR923930,SRR923931,SRR923933,SRR923932
ENSG00000177191,29,101,81,15,88,120,107,82,60,178,244,199,157
ENSG00000177192,342,497,364,756,436,358,586,507,394,306,394,400,358
ENSG00000177197,14,2,7,1,12,1,4,10,8,7,14,9,10
ENSG00000177200,2196,1395,1508,883,3164,1716,3178,1876,2135,1891,1953,4599,4067
ENSG00000177201,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177202,0,72,24,24,9,2,30,4,56,22,6,56,25
ENSG00000177212,5,0,4,0,0,13,4,2,0,0,0,6,0
ENSG00000177225,1472,2506,2206,3035,1537,1404,1829,1941,1208,1708,1989,1268,1481
ENSG00000177233,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177234,15,0,0,0,3,6,9,0,0,0,7,5,6
ENSG00000177238,3,1,0,6,14,0,2,14,43,1,0,7,8
ENSG00000177239,1770,2032,2267,2737,1403,1430,2104,1991,1426,1426,1969,1735,1535
ENSG00000177243,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000177257,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177261,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177272,9,31,9,10,5,29,3,25,46,0,43,23,5
ENSG00000177275,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177283,188,411,164,757,148,100,250,228,132,133,134,88,210
ENSG00000177291,6,6,0,0,2,0,2,2,3,1,4,0,6
ENSG00000177294,32,16,4,10,17,5,16,21,2,1,38,29,4
ENSG00000177300,18,19,56,31,59,40,47,20,33,51,55,37,76
ENSG00000177301,5,42,67,27,50,25,18,94,97,29,115,31,70
ENSG00000177302,597,669,523,799,510,414,592,655,454,618,715,491,578
ENSG00000177303,270,823,1149,994,605,324,885,1071,579,871,1019,965,952
ENSG00000177306,1,11,20,16,18,8,28,7,13,15,35,21,26
ENSG00000177311,770,867,1441,834,975,862,1137,979,869,1078,1618,1244,1225
ENSG00000177324,1,0,0,0,0,0,1,1,0,0,0,0,0
ENSG00000177335,27,56,48,7,31,88,33,136,78,53,99,83,76
ENSG00000177337,390,321,173,254,333,451,385,455,335,346,348,409,353
ENSG00000177338,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000177340,0,4,12,2,0,0,0,4,2,20,4,13,5
ENSG00000177350,2,1,1,0,0,2,0,4,1,0,1,0,0
ENSG00000177352,637,795,897,812,671,486,713,723,441,757,1005,748,620
ENSG00000177354,2,10,0,0,0,0,0,0,0,0,1,0,0
ENSG00000177359,4,27,3,6,32,7,7,19,39,21,36,26,15
ENSG00000177363,117,260,87,196,180,322,163,367,512,503,268,413,347
ENSG00000177369,7,12,2,6,3,2,0,1,9,0,6,0,1
ENSG00000177370,1035,687,823,966,818,632,1033,790,634,704,735,627,687
ENSG00000177374,1106,1544,974,1109,1263,1352,1450,2432,1525,1574,1923,1942,2045
ENSG00000177380,270,275,178,198,309,179,378,215,146,152,207,184,139
ENSG00000177383,1584,1079,1307,1279,1466,1392,1505,1208,876,1286,1273,1196,1465
ENSG00000177398,20,29,14,7,9,15,5,2,1,7,13,0,0
ENSG00000177400,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177406,186,271,171,225,259,267,257,214,278,230,430,313,325
ENSG00000177409,657,1462,246,239,453,865,615,880,1196,353,990,572,594
ENSG00000177410,2073,751,1206,1202,2533,2046,1643,1457,1405,1289,1217,2092,2074
ENSG00000177414,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177418,1,2,0,1,0,0,5,0,0,1,0,0,4
ENSG00000177425,1492,1063,1113,1127,1563,1325,1306,1167,1129,1529,1270,1685,2068
ENSG00000177426,1081,888,1111,853,1033,1025,1338,1072,808,903,1061,2363,1636
ENSG00000177427,288,455,306,443,402,339,420,250,221,368,465,551,353
ENSG00000177432,175,146,274,287,268,251,218,257,185,171,340,322,296
ENSG00000177447,1,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000177452,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000177453,29,22,28,41,31,19,20,59,30,9,31,28,35
ENSG00000177455,30,185,6,91,12,13,25,78,626,9,131,21,23
ENSG00000177459,97,26,97,66,57,49,188,236,12,47,121,76,114
ENSG00000177462,18,0,0,0,1,12,8,10,0,0,0,0,0
ENSG00000177463,1074,1316,1326,1385,950,1276,1209,1533,1477,1451,1919,1326,1211
ENSG00000177464,195,89,252,435,114,69,119,221,83,175,114,46,98
ENSG00000177465,86,26,194,54,67,112,85,75,12,67,55,48,43
ENSG00000177468,0,1,0,13,0,0,2,3,0,0,0,0,0
ENSG00000177469,3271,7975,9557,3942,7971,4353,8325,8908,7695,8408,11273,13368,16012
ENSG00000177476,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177479,2482,2483,2563,2459,2882,2212,3393,2323,2141,1579,2539,2522,2882
ENSG00000177483,6,1,3,5,20,0,17,7,3,0,15,7,6
ENSG00000177485,574,365,439,326,524,536,511,456,239,433,494,569,425
ENSG00000177489,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177494,37,57,2,34,5,13,10,25,106,7,40,31,2
ENSG00000177504,1,0,2,0,0,1,0,0,0,0,0,0,0
ENSG00000177508,468,322,379,819,629,264,719,410,135,537,677,1040,636
ENSG00000177511,0,0,0,1,2,1,0,5,1,0,15,5,0
ENSG00000177519,27,85,29,54,55,30,131,79,70,94,222,116,135
ENSG00000177535,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177542,480,1155,783,1190,624,454,853,512,510,417,577,363,420
ENSG00000177548,1913,1105,1227,2390,1442,926,2363,773,722,469,783,703,825
ENSG00000177551,0,0,4,0,3,0,6,0,4,32,8,9,0
ENSG00000177553,0,0,0,0,0,0,1,1,0,0,2,0,3
ENSG00000177556,3064,1263,1878,2280,2504,2805,2242,2219,1374,1242,1549,1053,1034
ENSG00000177558,0,0,0,0,0,0,0,2,0,0,0,0,5
ENSG00000177565,4051,2369,4336,1830,3406,3383,4581,1681,2046,2181,2265,2788,2999
ENSG00000177570,9,164,150,21,131,37,196,288,168,305,554,322,293
ENSG00000177575,505,726,47,138,300,549,459,175,261,23,173,50,163
ENSG00000177576,1951,1092,1577,1885,1981,1504,1641,990,1079,913,1302,1314,1341
ENSG00000177586,0,1,0,0,0,0,0,1,2,0,0,0,0
ENSG00000177590,0,0,1,3,1,0,3,2,0,0,0,0,2
ENSG00000177595,180,952,623,1239,482,259,575,753,430,837,871,653,622
ENSG00000177596,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177599,107,86,135,178,117,109,124,63,71,65,137,99,102
ENSG00000177600,27906,28828,12488,29537,26906,31087,31417,15990,29134,22964,32573,27458,22930
ENSG00000177602,14,43,5,16,15,0,11,29,15,32,5,7,11
ENSG00000177606,720,2008,1380,15159,1562,978,7712,9707,9415,8888,2272,28776,33271
ENSG00000177613,599,594,1005,801,871,521,910,673,529,557,1007,906,865
ENSG00000177614,71,56,164,72,116,120,151,117,44,100,135,119,32
ENSG00000177627,6,14,3,1,20,14,32,28,22,18,15,64,6
ENSG00000177628,2381,2437,2489,1770,1545,1851,2329,1648,1629,1411,1591,1050,1344
ENSG00000177640,44,82,73,16,49,24,49,23,41,38,72,44,58
ENSG00000177646,1272,1373,1162,1808,1121,1098,1507,1322,1044,1051,1549,1192,1141
ENSG00000177663,955,1926,1724,1289,1214,753,1770,1343,1338,1012,1398,1140,1386
ENSG00000177666,1759,3181,2430,3013,2077,1608,2908,3314,1910,2863,3398,3189,3329
ENSG00000177669,7,18,19,9,0,1,2,12,30,16,21,9,5
ENSG00000177673,0,0,0,0,0,0,0,4,0,0,0,0,0
ENSG00000177674,3607,2584,5495,3020,3296,1101,3849,1278,951,994,1568,704,860
ENSG00000177675,55,95,25,187,60,133,131,115,89,12,75,11,44
ENSG00000177679,51,117,102,91,94,127,138,136,174,162,140,253,171
ENSG00000177683,258,303,481,191,573,229,458,185,249,293,450,425,436
ENSG00000177684,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177685,2098,2023,1255,5150,746,1937,2485,4054,1074,1977,1597,1735,2217
ENSG00000177688,27,13,22,7,17,23,34,24,43,18,21,55,47
ENSG00000177689,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000177692,59,64,111,45,36,34,53,40,28,65,94,74,34
ENSG00000177693,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000177694,3937,678,492,1191,1282,1955,441,713,813,921,662,520,472
ENSG00000177697,13102,14143,10362,12477,11340,8299,7725,9029,7593,7693,9799,4380,7856
ENSG00000177699,3,11,4,36,0,24,16,1,36,19,31,2,14
ENSG00000177700,5884,7188,7242,9751,5479,4829,5269,4440,2782,4520,6893,2188,2777
ENSG00000177706,1094,1453,1359,1070,1061,1026,1263,1296,953,868,1082,832,1136
ENSG00000177707,373,321,616,492,321,136,399,442,247,208,256,164,179
ENSG00000177710,40,55,40,21,26,18,41,77,44,71,59,39,28
ENSG00000177721,100,219,46,156,117,215,84,176,173,184,133,119,183
ENSG00000177725,0,11,5,3,29,0,2,20,14,10,15,5,31
ENSG00000177728,1581,3778,2807,3005,1822,1679,2479,3738,2284,2842,3284,2456,2572
ENSG00000177731,2385,6098,4626,5569,3083,2520,5399,4750,3686,3724,5730,4385,4517
ENSG00000177732,440,681,1140,1261,713,565,769,1397,571,722,810,564,764
ENSG00000177733,1499,1938,2118,2602,3204,1876,2698,2241,1883,1875,2596,2861,2950
ENSG00000177736,4,2,8,1,0,0,0,4,9,10,8,0,0
ENSG00000177738,56,121,156,191,135,72,97,148,96,143,223,135,166
ENSG00000177752,0,4,0,0,13,2,8,14,2,10,1,4,7
ENSG00000177757,10,5,22,20,25,6,9,29,12,10,14,21,39
ENSG00000177770,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000177776,0,1,0,1,0,1,1,1,0,0,1,0,0
ENSG00000177788,6,0,13,9,7,10,13,5,7,14,8,5,11
ENSG00000177791,89,11,31,46,50,122,37,62,31,30,70,62,69
ENSG00000177800,0,6,17,7,8,0,8,0,11,0,0,1,1
ENSG00000177803,0,1,2,0,0,0,1,0,0,0,0,0,0
ENSG00000177807,9,125,11,21,3,70,28,11,108,30,18,28,44
ENSG00000177822,9,22,5,0,0,3,3,17,4,0,10,0,2
ENSG00000177830,2187,1640,2222,2830,2071,1461,2324,1576,989,1598,2098,1617,1318
ENSG00000177839,20,92,23,87,94,81,37,131,107,69,171,89,66
ENSG00000177842,205,100,102,114,155,154,122,110,82,135,176,76,95
ENSG00000177853,613,506,454,242,528,609,659,376,558,597,757,677,612
ENSG00000177854,357,194,327,306,428,326,548,244,240,256,211,203,355
ENSG00000177855,44,65,80,56,114,86,138,45,57,51,118,110,146
ENSG00000177868,299,227,251,254,344,332,238,325,322,335,353,361,413
ENSG00000177873,113,168,174,210,100,85,160,114,85,215,260,161,124
ENSG00000177875,36,24,24,46,25,93,47,63,49,51,46,54,63
ENSG00000177879,858,1043,903,664,1104,1143,935,795,1170,1121,942,1340,1280
ENSG00000177885,2557,2751,2669,2143,2445,2478,2583,2652,2604,1613,2805,1990,2433
ENSG00000177888,75,122,103,61,202,56,234,56,64,116,114,179,244
ENSG00000177889,3632,2208,3760,3192,3166,2352,4226,2423,1751,2518,3049,2119,1939
ENSG00000177910,0,12,0,3,0,0,8,8,0,1,5,0,0
ENSG00000177917,147,164,222,139,295,158,264,172,175,216,385,367,339
ENSG00000177932,1129,1036,1240,1044,867,1040,694,1115,795,1097,1656,829,766
ENSG00000177938,0,0,0,0,1,19,3,2,0,2,10,0,0
ENSG00000177943,234,1453,811,1731,818,329,1004,892,629,805,863,607,682
ENSG00000177946,645,407,568,498,497,503,622,442,377,532,604,445,556
ENSG00000177947,1,0,0,0,0,0,0,0,0,0,0,1,7
ENSG00000177951,4290,3656,3696,3949,3138,3169,3595,4297,2624,3166,4320,3641,2512
ENSG00000177954,1322,773,564,694,1299,1827,1177,819,1187,1271,1099,1454,1466
ENSG00000177963,3180,3411,3414,3366,2609,2559,3332,3542,2332,2324,3369,2306,2769
ENSG00000177971,2152,1145,2024,1448,2093,1780,1813,1460,1140,1343,1235,1389,1509
ENSG00000177981,1235,1137,1357,872,1291,1301,1329,1162,1136,1015,1298,1403,1361
ENSG00000177984,0,0,0,3,0,1,6,12,4,0,7,10,2
ENSG00000177989,302,690,228,277,272,292,548,619,327,444,417,443,523
ENSG00000177990,616,860,469,92,511,683,476,340,873,376,399,353,572
ENSG00000177992,0,0,3,0,0,0,0,0,0,0,0,0,0
ENSG00000177993,6,0,1,17,5,4,8,29,1,0,2,20,9
ENSG00000177994,0,7,7,1,8,2,14,15,17,0,4,11,3
ENSG00000178015,0,8,15,1,5,38,3,0,0,0,3,8,0
ENSG00000178021,3,0,12,3,0,1,18,8,6,0,3,10,5
ENSG00000178026,1536,2071,2048,4197,1729,1152,1704,1724,751,1733,1215,569,1057
ENSG00000178028,1059,1624,1350,1600,1184,1081,1913,1603,1282,1309,1718,2215,2115
ENSG00000178031,6980,218,259,412,1951,5393,1268,502,174,498,562,356,621
ENSG00000178033,123,155,32,105,178,76,102,87,151,85,165,69,127
ENSG00000178035,8432,5281,4610,9507,5897,7136,5401,6325,5357,5478,7059,5797,5954
ENSG00000178038,131,635,307,276,472,226,729,1166,534,1077,1190,1947,1617
ENSG00000178053,81,200,113,191,100,167,112,105,71,89,149,261,154
ENSG00000178055,5,15,6,2,0,0,8,2,9,12,18,8,2
ENSG00000178057,2585,1672,1957,2613,2089,1742,2146,1642,1407,1709,1629,1312,1219
ENSG00000178074,256,169,213,156,347,130,308,134,155,137,180,289,214
ENSG00000178075,96,137,140,89,117,78,218,109,114,129,159,438,215
ENSG00000178078,3083,2363,2170,2580,1831,2674,1383,1553,1505,1187,1393,583,1020
ENSG00000178081,8,14,13,4,8,25,8,5,13,18,13,20,23
ENSG00000178082,27,29,197,61,46,23,50,37,52,80,126,33,37
ENSG00000178084,0,0,0,3,0,12,3,0,3,33,17,10,11
ENSG00000178093,14,60,34,63,3,15,51,13,16,17,54,7,47
ENSG00000178096,267,285,232,255,299,194,329,205,179,198,316,324,251
ENSG00000178104,1058,1502,879,739,791,1120,1214,771,1616,732,977,908,854
ENSG00000178105,721,511,737,753,703,534,918,634,546,620,766,678,693
ENSG00000178107,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178115,24,3,25,5,9,4,14,17,2,23,14,14,20
ENSG00000178125,227,258,159,186,227,125,283,185,159,92,190,164,218
ENSG00000178127,3560,1621,3127,4210,3083,2449,2547,2163,1419,942,1330,1143,1403
ENSG00000178130,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178146,27,17,9,13,14,2,32,21,21,9,14,12,26
ENSG00000178149,4095,3137,2871,4050,2778,3339,3245,5023,3570,3364,3069,2613,3187
ENSG00000178150,2,4,6,11,17,18,10,12,14,9,43,60,39
ENSG00000178162,3906,3397,884,596,905,1559,2723,454,1746,347,631,176,488
ENSG00000178163,362,404,706,343,678,471,519,489,365,553,791,773,733
ENSG00000178171,1,1,6,4,5,0,0,4,0,3,2,7,0
ENSG00000178172,0,0,0,0,0,0,0,0,1,0,30,0,0
ENSG00000178175,16,42,63,17,27,26,53,46,67,45,57,20,54
ENSG00000178177,159,170,231,163,263,136,224,85,141,109,166,111,192
ENSG00000178184,205,230,407,142,386,229,327,288,142,229,475,371,400
ENSG00000178187,21,29,87,19,59,31,85,53,35,106,78,121,83
ENSG00000178188,1183,2352,1719,1985,1475,1606,1864,3471,1995,1885,2379,2172,2207
ENSG00000178193,0,1,1,0,0,2,0,1,0,1,1,0,0
ENSG00000178199,44,257,29,88,42,102,59,67,351,10,171,17,33
ENSG00000178201,114,84,120,100,162,86,57,70,132,124,88,60,92
ENSG00000178202,496,520,1157,628,834,673,780,716,647,949,1461,1172,1214
ENSG00000178209,3276,13350,8498,8920,4866,3439,10341,9391,6158,10205,9958,12004,9414
ENSG00000178217,3,0,0,1,3,1,2,0,0,0,0,0,0
ENSG00000178222,21,42,181,235,139,55,111,154,55,150,197,136,141
ENSG00000178226,78,34,32,22,44,34,46,30,98,34,39,37,27
ENSG00000178229,89,106,62,107,53,114,75,87,78,72,118,106,68
ENSG00000178233,12,37,44,44,26,14,56,31,43,35,52,40,51
ENSG00000178234,1730,1096,2395,1725,1914,1186,1730,1207,734,1022,2060,972,1164
ENSG00000178235,0,1,0,0,0,0,0,0,3,0,0,0,0
ENSG00000178243,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178248,6,8,65,17,4,0,2,33,9,89,42,2,0
ENSG00000178252,8257,8850,9062,11390,7241,7019,9221,12995,7415,7915,10907,7752,9855
ENSG00000178257,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178279,0,4,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178287,0,0,0,0,1,0,11,1,0,0,0,0,0
ENSG00000178295,336,183,282,302,225,144,291,183,176,219,336,288,158
ENSG00000178297,70,132,43,31,61,34,61,128,110,45,51,45,84
ENSG00000178301,404,173,355,167,262,195,223,43,88,70,96,41,111
ENSG00000178307,1904,1258,1920,1905,1157,1429,1320,1147,768,1044,1145,744,679
ENSG00000178338,174,224,314,213,253,260,177,333,276,222,270,142,307
ENSG00000178342,0,0,2,0,0,0,3,2,11,1,3,14,2
ENSG00000178343,24,10,6,4,0,10,3,17,0,6,0,9,9
ENSG00000178358,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178363,0,43,125,460,50,7,243,176,16,196,1197,522,78
ENSG00000178372,0,0,0,10,2,0,17,0,0,0,21,0,0
ENSG00000178381,711,391,413,299,679,529,534,353,409,312,388,300,413
ENSG00000178385,220,414,481,272,416,224,364,212,310,282,603,381,342
ENSG00000178386,185,201,281,254,192,232,262,162,244,184,231,242,134
ENSG00000178394,0,4,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178395,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000178397,564,524,496,494,470,623,503,587,531,645,661,519,526
ENSG00000178401,531,327,59,91,20,220,325,60,104,45,51,28,19
ENSG00000178403,0,0,0,0,0,1,0,0,5,0,0,0,0
ENSG00000178404,200,302,184,150,197,340,239,444,277,343,548,414,562
ENSG00000178409,370,158,354,1065,303,417,283,481,81,234,342,158,144
ENSG00000178412,0,2,0,5,0,3,0,0,3,1,0,0,0
ENSG00000178425,969,695,2146,1848,1823,710,1710,785,632,789,1106,839,948
ENSG00000178429,2735,1567,1400,2178,3002,3440,2643,1989,2054,2721,2790,3011,2713
ENSG00000178440,17,38,33,41,12,21,23,32,17,7,43,20,14
ENSG00000178445,0,40,19,175,4,10,154,33,44,0,6,16,42
ENSG00000178449,650,487,808,546,1255,670,1483,562,529,355,700,891,896
ENSG00000178457,2,0,0,0,0,1,0,0,0,0,0,3,0
ENSG00000178458,228,425,714,600,1030,324,623,506,485,294,241,1011,688
ENSG00000178460,117,84,126,95,182,110,182,83,110,102,84,146,189
ENSG00000178462,0,5,6,9,0,15,6,5,8,6,3,8,15
ENSG00000178464,12772,7441,6930,7893,12155,12796,10457,8044,7057,10748,10100,10190,8925
ENSG00000178467,2151,2849,2484,3800,1880,1891,2381,2529,2021,1632,2170,1529,1773
ENSG00000178473,0,0,6,21,0,55,2,0,4,21,28,0,0
ENSG00000178498,1492,2438,2128,1969,1547,2473,1757,3782,2383,2155,3056,2196,2952
ENSG00000178502,6,3,3,7,15,1,11,3,3,6,26,12,4
ENSG00000178503,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178522,0,0,0,34,0,0,5,0,0,0,13,0,0
ENSG00000178531,58,147,93,100,77,5,52,93,49,42,55,60,69
ENSG00000178537,452,442,1043,575,571,173,672,282,254,142,343,131,183
ENSG00000178538,56,15,26,214,49,30,99,77,19,13,105,47,64
ENSG00000178556,6,2,1,0,1,8,0,0,2,5,6,0,0
ENSG00000178562,65,180,17,54,61,119,147,28,144,9,81,23,34
ENSG00000178567,2094,1583,2681,1815,2860,2563,2110,2606,1651,3009,2768,2841,2100
ENSG00000178568,45,47,82,22,41,120,96,77,78,81,60,24,122
ENSG00000178573,964,1814,5564,595,1859,893,1780,864,1074,710,1220,703,1364
ENSG00000178585,1440,1090,2034,1176,1466,863,1554,1128,445,964,973,762,870
ENSG00000178586,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178591,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178596,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178597,0,0,3,0,0,1,2,0,1,5,2,0,0
ENSG00000178602,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178605,938,2604,2171,2745,1212,851,1555,2247,1220,1735,2296,1742,1283
ENSG00000178607,903,1188,1363,904,879,714,1079,793,796,725,909,644,592
ENSG00000178623,75,345,48,108,68,84,95,167,108,98,186,111,209
ENSG00000178631,23,1,6,11,3,27,5,9,9,1,27,0,9
ENSG00000178636,0,2,0,12,2,0,4,8,2,2,6,4,1
ENSG00000178645,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000178654,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178660,161,129,159,150,108,117,141,97,84,100,155,100,112
ENSG00000178662,11,41,65,31,54,32,52,62,60,117,163,132,119
ENSG00000178665,67,39,97,125,132,64,100,129,56,98,156,146,102
ENSG00000178685,757,2893,987,1168,1089,845,2475,1547,1399,1110,1504,2587,2355
ENSG00000178690,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178691,414,311,521,286,547,291,452,326,348,334,423,482,412
ENSG00000178694,167,139,183,150,150,188,256,174,107,85,288,175,165
ENSG00000178695,435,950,469,305,1033,471,911,518,867,712,790,950,1676
ENSG00000178700,215,137,393,224,355,238,396,195,260,235,255,413,329
ENSG00000178715,47,70,33,38,25,52,42,28,74,30,7,44,40
ENSG00000178718,175,128,152,244,275,280,184,193,108,145,197,88,175
ENSG00000178719,11123,14935,10325,10928,7974,9134,8143,10309,9775,6033,9543,5622,6140
ENSG00000178722,0,4,0,0,0,11,0,0,1,0,5,0,0
ENSG00000178723,8,21,47,5,32,17,29,37,42,14,17,57,22
ENSG00000178726,351,234,423,502,257,187,317,371,337,330,224,252,354
ENSG00000178732,0,0,0,18,0,12,2,10,7,0,6,18,12
ENSG00000178734,0,0,0,0,0,0,0,0,0,0,0,2,1
ENSG00000178741,1817,1109,1400,2326,2125,1356,3410,1123,1092,744,888,1042,1140
ENSG00000178750,579,103,127,173,217,207,280,78,56,104,57,135,67
ENSG00000178752,9,12,2,30,8,32,26,14,24,65,66,31,31
ENSG00000178761,3109,2859,3129,2743,3094,2659,3580,2986,2434,1815,2643,2312,2665
ENSG00000178762,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000178764,1306,2340,2450,1545,1213,1206,1730,1978,2142,1523,1954,1170,1781
ENSG00000178772,2,0,0,0,0,9,0,0,0,0,5,0,0
ENSG00000178773,127,1096,17,766,27,195,72,65,1251,53,99,21,41
ENSG00000178776,4,7,0,7,3,0,3,15,2,0,6,8,34
ENSG00000178789,11,29,5,19,6,28,28,14,45,1,10,19,12
ENSG00000178795,0,0,9,0,5,13,2,7,8,0,7,1,29
ENSG00000178796,0,0,6,6,9,0,1,25,13,12,5,14,5
ENSG00000178802,5373,4190,4965,5227,4441,4244,5204,4620,3423,3174,4200,3213,3672
ENSG00000178803,19,16,25,23,18,7,28,46,24,12,29,30,23
ENSG00000178804,0,0,0,0,0,0,0,1,4,0,0,0,2
ENSG00000178809,119,481,168,133,155,142,192,202,220,121,237,212,224
ENSG00000178814,246,892,631,984,402,67,971,475,243,266,515,560,439
ENSG00000178821,94,157,59,183,60,72,25,96,141,29,41,19,28
ENSG00000178826,20,62,28,9,89,19,54,69,82,41,50,179,180
ENSG00000178828,0,10,0,0,53,9,41,9,0,0,6,10,16
ENSG00000178836,0,3,0,1,0,0,3,0,0,9,0,0,0
ENSG00000178852,110,135,170,94,163,148,155,195,204,183,267,235,291
ENSG00000178860,157,316,42,168,98,260,192,275,355,140,394,182,164
ENSG00000178878,622,803,1302,951,1327,921,1504,1231,819,1158,1414,1618,1468
ENSG00000178882,59,81,330,61,303,93,126,123,39,55,128,82,88
ENSG00000178896,603,580,563,827,721,408,675,517,419,407,430,294,336
ENSG00000178904,890,687,1380,974,844,714,798,496,509,732,725,449,502
ENSG00000178913,2169,2001,2428,2430,3383,2119,3877,2063,2228,1954,2296,2882,2839
ENSG00000178917,24,18,36,31,26,63,37,26,20,15,64,35,47
ENSG00000178919,3,1,26,9,6,1,18,28,19,50,89,74,0
ENSG00000178921,416,629,541,1297,400,333,588,605,525,493,688,603,655
ENSG00000178922,590,1696,1769,1936,1360,1010,1550,2238,1856,1546,1749,1878,2175
ENSG00000178927,1752,3986,2147,3473,1647,1468,2209,1928,1521,1230,2510,1234,1459
ENSG00000178928,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178934,0,2,5,4,54,2,8,0,4,47,94,8,17
ENSG00000178935,685,600,584,624,612,595,823,581,420,786,447,937,542
ENSG00000178947,76,154,190,91,220,154,267,338,121,330,297,261,234
ENSG00000178950,1219,3513,2959,3530,2228,1024,3308,2649,1818,2363,2888,2644,2826
ENSG00000178951,1529,3124,2873,2625,2099,1575,2007,3198,2516,2561,2827,2344,2445
ENSG00000178952,4293,3448,3705,5216,4083,3490,5053,3631,3059,2980,3227,2987,2969
ENSG00000178965,0,0,6,13,8,14,14,12,5,10,13,5,11
ENSG00000178966,159,128,253,143,147,130,160,93,132,106,156,113,92
ENSG00000178971,996,1575,1025,979,727,1223,1203,1569,1427,1157,1432,1453,1411
ENSG00000178974,566,510,1007,535,570,558,806,525,530,742,756,740,761
ENSG00000178977,140,172,73,107,80,175,143,91,228,93,126,139,80
ENSG00000178980,10090,5983,5774,3797,5071,10365,4224,6965,5500,5906,5718,4739,4515
ENSG00000178982,4074,3497,3993,5186,5487,5002,6083,4130,3822,4036,4785,5407,4539
ENSG00000178988,1468,1141,1561,1417,2549,1533,3081,1333,1196,1148,1521,2782,2361
ENSG00000178996,471,491,746,391,632,428,684,573,557,599,807,671,793
ENSG00000178997,8,0,0,0,0,0,1,1,0,0,0,1,0
ENSG00000178999,143,311,37,153,44,39,71,38,138,10,37,41,17
ENSG00000179002,0,0,0,0,0,0,0,0,0,0,6,1,0
ENSG00000179008,195,152,144,171,143,184,206,174,83,66,168,134,122
ENSG00000179010,5473,3409,4057,3442,8601,4498,8798,4550,3189,3221,3770,7663,7670
ENSG00000179021,634,512,525,439,465,555,473,381,428,468,582,448,389
ENSG00000179023,10,1,34,96,43,9,45,70,1,162,39,36,40
ENSG00000179028,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179029,219,277,278,123,118,219,186,220,191,194,269,260,205
ENSG00000179031,19,38,38,39,25,29,21,53,47,53,20,33,19
ENSG00000179038,52,74,38,25,70,45,39,29,54,59,39,76,95
ENSG00000179041,278,437,385,472,450,274,466,352,274,241,292,365,291
ENSG00000179044,37,70,65,83,61,46,118,58,45,44,91,35,85
ENSG00000179046,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179051,1730,2649,1753,3600,2038,1489,2356,2656,1852,1560,2340,1820,1960
ENSG00000179055,0,1,0,0,0,12,2,0,0,0,0,0,0
ENSG00000179057,51,94,57,50,72,43,89,71,33,47,83,71,53
ENSG00000179058,2,0,1,3,3,5,6,10,18,0,3,8,5
ENSG00000179059,1,1,0,2,1,1,0,0,0,0,0,0,0
ENSG00000179066,3,7,8,17,14,0,13,24,9,14,5,0,2
